0083-0758-0018-0029;0083-0758-0018;d;29;True;;83-758-18-029;83-758-18;Podrozdział 29;Zwrot gminom utraconych dochodów w związku ze zwolnieniem z podatku od nieruchomości w parkach narodowych i rezerwatach przyrody oraz w związku ze zwolnieniem z podatków: rolnego, od nieruchomości, leśnego przedsiębiorców o statusie centrum badawczo - rozwojowego, a także na uzupełnienie części rekompensującej subwencji ogólnej na wyrównanie ubytku dochodów w specjalnych strefach ekonomicznych;32;10000;0;0;0;0;0;0;10000
0083-0758-0018-0030;0083-0758-0018;d;30;True;;83-758-18-030;83-758-18;Podrozdział 30;Środki na realizację ustawy o służbie zastępczej;33;500;0;0;0;0;0;0;500
0083-0758-0018-0031;0083-0758-0018;d;31;True;;83-758-18-031;83-758-18;Podrozdział 31;Programy wsparcia finansowego inwestycji;34;0;0;42000;28000;0;0;0;70000
0083-0758-0018-0032;0083-0758-0018;d;32;True;;83-758-18-032;83-758-18;Podrozdział 32;Środki na uzupełnienie dotacji delowych na realizację świadczeń rodzinnych i świadczenia z funduszu alimentacyjnego oraz na opłacenie składki na ubezpieczenie zdrowotne za osoby pobierające niektóre świadczenia rodzinne;35;345980;0;0;0;0;0;0;345980
0083-0758-0018-0033;0083-0758-0018;d;33;True;;83-758-18-033;83-758-18;Podrozdział 33;Ubezpieczenie upraw rolnych i zwierząt gospodarskich;36;0;0;100000;0;0;0;0;100000
0083-0758-0018-0034;0083-0758-0018;d;34;True;;83-758-18-034;83-758-18;Podrozdział 34;"Środki na realizację rządowego programu ograniczania przestępczości i aspołecznych zachowań ""Razem bezpieczniej""";37;3000;0;0;0;0;0;0;3000
0083-0758-0018-0035;0083-0758-0018;d;35;True;;83-758-18-035;83-758-18;Podrozdział 35;Bezpieczna i przyjazna szkoła;38;6000;0;0;0;0;0;0;6000
0083-0758-0018-0036;0083-0758-0018;d;36;True;;83-758-18-036;83-758-18;Podrozdział 36;Środki na dofinansowanie zadań realizowanych przez zespoły do spraw orzekania o niepełnosprawności;39;2222;0;1528;0;0;0;0;3750
0083-0758-0018-0037;0083-0758-0018;d;37;True;;83-758-18-037;83-758-18;Podrozdział 37;Fundusz Inicjatyw Obywatelskich;40;60000;0;0;0;0;0;0;60000
0083-0758-0018-0038;0083-0758-0018;d;38;True;;83-758-18-038;83-758-18;Podrozdział 38;Dofinansowanie zadań związanych z Euro2012;41;0;0;0;70000;0;0;0;70000
0083-0758-0018-0039;0083-0758-0018;d;39;True;;83-758-18-039;83-758-18;Podrozdział 39;Uzupełnienie wydatków na gospodarkę nieruchomościami;42;27000;0;0;0;0;0;0;27000
0083-0758-0018-0040;0083-0758-0018;d;40;True;;83-758-18-040;83-758-18;Podrozdział 40;Środki dla samorządowych kolegiów odwoławczych;43;0;0;2538;0;0;0;0;2538
0083-0758-0018-0041;0083-0758-0018;d;41;True;;83-758-18-041;83-758-18;Podrozdział 41;Uzupełnienie środków na realizację Narodowego Spisu Powszechnego Ludnosci i Mieszkań 2011 i opracowanie wyników Powszechnego Spisu Rolnego 2010;44;0;0;10000;0;0;0;0;10000
0083-0758-0018-0042;0083-0758-0018;d;42;True;;83-758-18-042;83-758-18;Podrozdział 42;Pomoc cudzoziemncom zapewniającym poprawę poziomu bezpieczeństwa żołnierzy i funkcjonariuszy poza granicami kraju;45;0;0;1000;0;0;0;0;1000
0083-0758-0018-0043;0083-0758-0018;d;43;True;;83-758-18-043;83-758-18;Podrozdział 43;"Dofinansowanie zadań wynikających z obniżenia wieku szkolnego - środki na realizację programu ""Radosna szkoła""";46;150000;0;0;0;0;0;0;150000
0083-0758-0018-0044;0083-0758-0018;d;44;True;;83-758-18-044;83-758-18;Podrozdział 44;Dofinansowanie zadań własnych jednostek samorządu terytorialnego;47;0;0;0;440000;0;0;0;440000
0083-0758-0018-0045;0083-0758-0018;d;45;True;;83-758-18-045;83-758-18;Podrozdział 45;Wspieranie zwalczania przemytu i podrabiania wyrobów tytoniowych;48;0;0;0;6295;0;0;0;6295
0083-0758-0018-0046;0083-0758-0018;d;46;True;;83-758-18-046;83-758-18;Podrozdział 46;Wsparcie działań w zakresie przekształceń samodzielnych publicznych zakładów opieki zdrowotnej oraz wsparcie jednostek samorządu terytorialnego w działaniach stabilizujących system ochrony zdrowia;49;671000;0;8000;297000;0;0;0;976000
0083-0758-0018-0047;0083-0758-0018;d;47;True;;83-758-18-047;83-758-18;Podrozdział 47;Narodowy Program Przebudowy Dróg Lokalnych 2008-2011;50;0;0;0;1000000;0;0;0;1000000
0083-0758-0018-0048;0083-0758-0018;d;48;True;;83-758-18-048;83-758-18;Podrozdział 48;Przygotowanie, obsługa i sprawowanie przewodnictwa Polski w Radzie UE w II połowie 2011 r.;51;0;0;17502;15452;0;0;0;32954
0083-0758-0018-0049;0083-0758-0018;d;49;True;;83-758-18-049;83-758-18;Podrozdział 49;"Środki na realizację ""Programu modernizacji Policji, Straży Granicznej, Państwowej Straży Pożarnej i Biura Ochrony Rządu w latach 2007-2011"" przez jednostki organizacyjne Państwowej Straży Pożarnej";52;0;0;0;12500;0;0;0;12500
0083-0758-0018-0050;0083-0758-0018;d;50;True;;83-758-18-050;83-758-18;Podrozdział 50;Podwyższenie wynagrodzeń nauczycieli zatrudnionych w szkołach i placówkach oświatowych prowadzonych przez organy administracji rządowej;53;0;0;26252;0;0;0;0;26252
0083-0758-0018-0051;0083-0758-0018;d;51;True;;83-758-18-051;83-758-18;Podrozdział 51;Utrzymanie urządzeń melioracji wodnych podstawowych i wód istotnych dla regulacji stosunków wodnych na potrzeby rolnictwa, w tym 6000 tys. zł dla spółek wodnych na realizację zadań z zakresu utrzymania melioracji wodnych szczegółowych;54;210000;0;0;0;0;0;0;210000
0083-0758-0018-0052;0083-0758-0018;d;52;True;;83-758-18-052;83-758-18;Podrozdział 52;Zwrot części wydatków wykonanych w ramach funduszu sołeckiego w 2010 r.;55;54000;0;0;0;0;0;0;54000
0083-0758-0018-0053;0083-0758-0018;d;53;True;;83-758-18-053;83-758-18;Podrozdział 53;Podniesienie ulgi na przewozy dla studentów do 51% oraz podniesienie ulgi dla niewidomych;56;80000;0;0;0;0;0;0;80000
0083-0758-0018-0054;0083-0758-0018;d;54;True;;83-758-18-054;83-758-18;Podrozdział 54;Skutki zmian systemowych wynikających z art. 94 ustawy Przepisy wprowadzające ustawę o finansach publicznych w tym sfinansowanie wynagrodzeń wraz z pochodnymi;57;0;0;1004788;0;0;0;0;1004788
0083-0758-0018-0055;0083-0758-0018;d;55;True;;83-758-18-055;83-758-18;Podrozdział 55;Budowa Polskiego Ośrodka Szkoleniowego Ratownictwa Morskiego w Szczecinie;58;0;0;0;5500;0;0;0;5500
0083-0758-0018-0056;0083-0758-0018;d;56;True;;83-758-18-056;83-758-18;Podrozdział 56;Dofinansowanie zadań z zakresu ochrony środowiska i gospodarki wodnej;59;0;0;485390;0;0;0;0;485390
0083-0758-0018-0057;0083-0758-0018;d;57;True;;83-758-18-057;83-758-18;Podrozdział 57;Uzupełnienie wydatków Głównego Urzędu Miar w związku z realizacją nowego zadania polegającego na badaniu kas rejestrujących;60;0;0;2000;0;0;0;0;2000
0083-0758-0018-0058;0083-0758-0018;d;58;True;;83-758-18-058;83-758-18;Podrozdział 58;Opłaty dotyczące czarteru samolotów zewnętrznych;61;0;0;7970;0;0;0;0;7970
0083-0758-0018-0059;0083-0758-0018;d;59;True;;83-758-18-059;83-758-18;Podrozdział 59;Środki na utworzenie Centrum Polsko-Rosyjskiego Dialogu i Porozumienia;62;3000;0;0;0;0;0;0;3000
0083-0758-0018-0060;0083-0758-0018;d;60;True;;83-758-18-060;83-758-18;Podrozdział 60;Uzupełnienie wydatków na realizację ustawy o dowodach osobistych;63;0;0;41326;0;0;0;0;41326
0083-0758-0018-0061;0083-0758-0018;d;61;True;;83-758-18-061;83-758-18;Podrozdział 61;Ochrona odbiorcy wrażliwego energii elektrycznej;64;0;0;130000;0;0;0;0;130000
0083-0758-0018-0062;0083-0758-0018;d;62;True;;83-758-18-062;83-758-18;Podrozdział 62;Środki na dofinansowanie i finansowanie zadań wynikających z ustawy o wspieraniu rodziny i systemie pieczy zastępczej;65;40000;0;0;0;0;0;0;40000
0083-0758-0018-0063;0083-0758-0018;d;63;True;;83-758-18-063;83-758-18;Podrozdział 63;Środki na realizację zadań wynikających z ustawy o opiece nad dziećmi w wieku do lat 3;66;40000;0;11000;0;0;0;0;51000
0083-0758-0018-0064;0083-0758-0018;d;64;True;;83-758-18-064;83-758-18;Podrozdział 64;Kontynuacja prac rewaloryzacyjno-remontowych zespołu budynków klasztornych w Supraślu;67;0;0;0;1200;0;0;0;1200
0083-0758-0018-0065;0083-0758-0018;d;65;True;;83-758-18-065;83-758-18;Podrozdział 65;Środki dla Zamku Królewskiego w Warszawie w związku z przewodnictwem Polski w Radzie UE w II połowie 2011 r.;68;0;0;0;6790;0;0;0;6790
0083-0758-0018-0066;0083-0758-0018;d;66;True;;83-758-18-066;83-758-18;Podrozdział 66;Finansowanie Wyższego Prawosławnego Seminarium w Warszawie;69;450;0;0;0;0;0;0;450
0083-0758-0018-0067;0083-0758-0018;d;67;True;;83-758-18-067;83-758-18;Podrozdział 67;Dofinansowanie obchodów uroczystości wydarzeń niepodległościowych roku 1981;70;1000;0;0;0;0;0;0;1000
0084;;a;84;False;;84;;Część 84;Środki włase Unii Europejskiej;1;0;0;0;0;0;15656425;0;15656425
0084-0758;0084;b;758;False;;84-758;84;Dział 758;Różne rozliczenia;2;0;0;0;0;0;15656425;0;15656425
0084-0758-0050;0084-0758;c;75850;True;;84-758-50;84-758;Rozdział 75850;Rozliczenia z budżetem ogólnym Unii Europejskiej z tytułu środków własnych;3;0;0;0;0;0;15656425;0;15656425
0085;;a;85;False;;85;;Część 85;Budżety wojewodów ogółem;1;18902166;24451;2793045;316044;0;0;306856;22342562
0085-0010;0085;b;10;False;;85-010;85;Dział 010;Rolnictwo i łowiectwo;2;299084;843;497601;111421;0;0;211301;1120250
0085-0010-0002;0085-0010;c;1002;True;;85-010-02;85-010;Rozdział 01002;Wojewódzkie ośrodki doradztwa rolniczego;3;154471;0;0;0;0;0;0;154471
0085-0010-0005;0085-0010;c;1005;True;;85-010-05;85-010;Rozdział 01005;Prace geodezyjno-urządzeniowe na potrzeby rolnictwa;4;14499;0;319;902;0;0;16441;32161
0085-0010-0008;0085-0010;c;1008;True;;85-010-08;85-010;Rozdział 01008;Melioracje wodne;5;126063;0;0;103258;0;0;103280;332601
0085-0010-0009;0085-0010;c;1009;True;;85-010-09;85-010;Rozdział 01009;Spółki wodne;6;3814;0;0;0;0;0;0;3814
0085-0010-0022;0085-0010;c;1022;True;;85-010-22;85-010;Rozdział 01022;Zwalczanie chorób zakaźnych zwierząt, badania monitoringowe pozostałości chemicznych i biologicznych w tkankach zwierząt, produktach pochodzenia zwierzęcego;7;0;0;31492;0;0;0;0;31492
0085-0010-0023;0085-0010;c;1023;True;;85-010-23;85-010;Rozdział 01023;Inspekcja Jakości Handlowej Artykułów Rolno-Spożywczych;8;0;73;26124;405;0;0;0;26602
0085-0010-0032;0085-0010;c;1032;True;;85-010-32;85-010;Rozdział 01032;Inspekcja Ochrony Roślin i Nasiennictwa;9;0;472;106334;1753;0;0;0;108559
0085-0010-0033;0085-0010;c;1033;True;;85-010-33;85-010;Rozdział 01033;Wojewódzkie inspektoraty weterynarii;10;0;119;106937;4295;0;0;0;111351
0085-0010-0034;0085-0010;c;1034;True;;85-010-34;85-010;Rozdział 01034;Powiatowe inspektoraty weterynarii;11;0;168;225881;808;0;0;0;226857
0085-0010-0041;0085-0010;c;1041;True;;85-010-41;85-010;Rozdział 01041;Program Rozwoju Obszarów Wiejskich 2007-2013;12;0;0;0;0;0;0;90830;90830
0085-0010-0078;0085-0010;c;1078;True;;85-010-78;85-010;Rozdział 01078;Usuwanie skutków klęsk żywiołowych;13;0;0;0;0;0;0;750;750
0085-0010-0095;0085-0010;c;1095;True;;85-010-95;85-010;Rozdział 01095;Pozostała działalność;14;237;11;514;0;0;0;0;762
0085-0020;0085;b;20;False;;85-020;85;Dział 020;Leśnictwo;15;240;0;0;0;0;0;0;240
0085-0020-0001;0085-0020;c;2001;True;;85-020-01;85-020;Rozdział 02001;Gospodarka leśna;16;240;0;0;0;0;0;0;240
0085-0050;0085;b;50;False;;85-050;85;Dział 050;Rybołówstwo i rybactwo;17;209;722;18744;267;0;0;9595;29537
0085-0050-0003;0085-0050;c;5003;True;;85-050-03;85-050;Rozdział 05003;Państwowa Straż Rybacka;18;0;722;18744;236;0;0;0;19702
0085-0050-0011;0085-0050;c;5011;True;;85-050-11;85-050;Rozdział 05011;Program Operacyjny Zrównoważony rozwój sektora rybołówstwa i nadbrzeżnych obszarów rybackich 2007-2013;19;209;0;0;31;0;0;9595;9835
0085-0150;0085;b;150;False;;85-150;85;Dział 150;Przetwórstwo przemysłowe;20;1165;0;0;0;0;0;0;1165
0085-0150-0011;0085-0150;c;15011;True;;85-150-11;85-150;Rozdział 15011;Rozwój przedsiębiorczości;21;978;0;0;0;0;0;0;978
0085-0150-0095;0085-0150;c;15095;True;;85-150-95;85-150;Rozdział 15095;Pozostała działalność;22;187;0;0;0;0;0;0;187
0085-0500;0085;b;500;False;;85-500;85;Dział 500;Handel;23;0;214;63266;470;0;0;0;63950
0085-0500-0001;0085-0500;c;50001;True;;85-500-01;85-500;Rozdział 50001;Inspekcja Handlowa;24;0;214;63266;470;0;0;0;63950
0085-0600;0085;b;600;False;;85-600;85;Dział 600;Transport i łączność;25;573994;2006;124969;124634;0;0;428;826031
0085-0600-0003;0085-0600;c;60003;True;;85-600-03;85-600;Rozdział 60003;Krajowe pasażerskie przewozy autobusowe;26;573994;0;0;0;0;0;0;573994
0085-0600-0031;0085-0600;c;60031;True;;85-600-31;85-600;Rozdział 60031;Przejścia graniczne;27;0;268;64170;120000;0;0;428;184866
0085-0600-0055;0085-0600;c;60055;True;;85-600-55;85-600;Rozdział 60055;Inspejcja Transportu Drogowego;28;0;1588;60799;4634;0;0;0;67021
0085-0600-0095;0085-0600;c;60095;True;;85-600-95;85-600;Rozdział 60095;Pozostała działalność;29;0;150;0;0;0;0;0;150
0085-0700;0085;b;700;False;;85-700;85;Dział 700;Gospodarka mieszkaniowa;30;36051;29;7987;3020;0;0;0;47087
0085-0700-0005;0085-0700;c;70005;True;;85-700-05;85-700;Rozdział 70005;Gospodarka gruntami nieruchomościami;31;36039;29;7982;3020;0;0;0;47070
0085-0700-0095;0085-0700;c;70095;True;;85-700-95;85-700;Rozdział 70095;Pozostała działalność;32;12;0;5;0;0;0;0;17
0085-0710;0085;b;710;False;;85-710;85;Dział 710;Działalność usługowa;33;211891;158;42543;1708;0;0;0;256300
0085-0710-0002;0085-0710;c;71002;True;;85-710-02;85-710;Rozdział 71002;Jednostki organizacji i nadzoru inwestycyjnego;34;0;0;33;0;0;0;0;33
0085-0710-0004;0085-0710;c;71004;True;;85-710-04;85-710;Rozdział 71004;Plany zagospodarowania przestrzennego;35;0;8;359;0;0;0;0;367
0085-0710-0005;0085-0710;c;71005;True;;85-710-05;85-710;Rozdział 71005;Prace geologiczne (nieinwestycyjne);36;376;0;0;0;0;0;0;376
0085-0710-0012;0085-0710;c;71012;True;;85-710-12;85-710;Rozdział 71012;Ośrodki dokumentacji geodezyjnej i kartograficznej;37;9830;0;0;0;0;0;0;9830
0085-0710-0013;0085-0710;c;71013;True;;85-710-13;85-710;Rozdział 71013;Prace geodezyjne i kartograficzne;38;34165;46;1363;0;0;0;0;35574
0085-0710-0014;0085-0710;c;71014;True;;85-710-14;85-710;Rozdział 71014;Opracowania geodezyjne i kartograficzne;39;5939;0;565;10;0;0;0;6514
0085-0710-0015;0085-0710;c;71015;True;;85-710-15;85-710;Rozdział 71015;Nadzór budowlany;40;153531;104;40016;1118;0;0;0;194769
0085-0710-0035;0085-0710;c;71035;True;;85-710-35;85-710;Rozdział 71035;Cmentarze;41;6633;0;150;0;0;0;0;6783
0085-0710-0095;0085-0710;c;71095;True;;85-710-95;85-710;Rozdział 71095;Pozostała działalność;42;1417;0;57;580;0;0;0;2054
0085-0720;0085;b;720;False;;85-720;85;Dział 720;Informatyka;43;0;2;1580;0;0;0;0;1582
0085-0720-0001;0085-0720;c;72001;True;;85-720-01;85-720;Rozdział 72001;Zakłady techniki obliczeniowej;44;0;2;1580;0;0;0;0;1582
0085-0730;0085;b;730;False;;85-730;85;Dział 730;Nauka;45;72;0;0;0;0;0;0;72
0085-0730-0095;0085-0730;c;73095;True;;85-730-95;85-730;Rozdział 73095;Pozostała działalność;46;72;0;0;0;0;0;0;72
0085-0750;0085;b;750;False;;85-750;85;Dział 750;Administracja publiczna;47;411400;1382;692601;29370;0;0;43622;1178375
0085-0750-0011;0085-0750;c;75011;True;;85-750-11;85-750;Rozdział 75011;Urzędy wojewódzkie;48;393810;1263;687508;28570;0;0;43622;1154773
0085-0750-0018;0085-0750;c;75018;True;;85-750-18;85-750;Rozdział 75018;Urzędy marszałkowskie;49;1061;0;0;0;0;0;0;1061
0085-0750-0023;0085-0750;c;75023;True;;85-750-23;85-750;Rozdział 75023;Urzędy gmin (miast i miast na prawach powiatu);50;23;0;0;0;0;0;0;23
0085-0750-0045;0085-0750;c;75045;True;;85-750-45;85-750;Rozdział 75045;Kwalifikacja wojskowa;51;15194;22;3716;0;0;0;0;18932
0085-0750-0046;0085-0750;c;75046;True;;85-750-46;85-750;Rozdział 75046;Komisje egzaminacyjne;52;403;5;537;0;0;0;0;945
0085-0750-0076;0085-0750;c;75076;True;;85-750-76;85-750;Rozdział 75076;Przygotowanie i sprawowanie przewodnictwa w Radzie UE;53;0;0;0;800;0;0;0;800
0085-0750-0095;0085-0750;c;75095;True;;85-750-95;85-750;Rozdział 75095;Pozostała działalność;54;909;92;840;0;0;0;0;1841
0085-0752;0085;b;752;False;;85-752;85;Dział 752;Obrona narodowa;55;910;40;6227;1672;0;0;0;8849
0085-0752-0012;0085-0752;c;75212;True;;85-752-12;85-752;Rozdział 75212;Pozostałe wydatki obronne;56;910;40;6227;1672;0;0;0;8849
0085-0754;0085;b;754;False;;85-754;85;Dział 754;Bezpieczeństwo publiczne i ochrona przeciwpożarowa;57;1849910;4876;148865;32778;0;0;40494;2076923
0085-0754-0010;0085-0754;c;75410;True;;85-754-10;85-754;Rozdział 75410;Komendy wojewódzkie Państwowej Straży Pożarnej;58;0;4876;140765;4787;0;0;30527;180955
0085-0754-0011;0085-0754;c;75411;True;;85-754-11;85-754;Rozdział 75411;Komendy powiatowe Państwowej Straży Pożarnej;59;1848755;0;0;26563;0;0;9967;1885285
0085-0754-0014;0085-0754;c;75414;True;;85-754-14;85-754;Rozdział 75414;Obrona cywilna;60;1155;0;5859;828;0;0;0;7842
0085-0754-0021;0085-0754;c;75421;True;;85-754-21;85-754;Rozdział 75421;Zarządzanie kryzysowe;61;0;0;2026;600;0;0;0;2626
0085-0754-0095;0085-0754;c;75495;True;;85-754-95;85-754;Rozdział 75495;Pozostała działalność;62;0;0;215;0;0;0;0;215
0085-0758;0085;b;758;False;;85-758;85;Dział 758;Różne rozliczenia;63;39278;0;14261;1800;0;0;0;55339
0085-0758-0014;0085-0758;c;75814;True;;85-758-14;85-758;Rozdział 75814;Różne rozliczenia finansowe;64;39278;0;0;0;0;0;0;39278
0085-0758-0018;0085-0758;c;75818;True;;85-758-18;85-758;Rozdział 75818;Rezerwy ogólne i celowe;65;0;0;14201;1800;0;0;0;16001
0085-0758-0020;0085-0758;c;75820;True;;85-758-20;85-758;Rozdział 75820;Prywatyzacja;66;0;0;60;0;0;0;0;60
0085-0801;0085;b;801;False;;85-801;85;Dział 801;Oświata i wychowanie;67;80;6227;163569;146;0;0;231;170253
0085-0801-0036;0085-0801;c;80136;True;;85-801-36;85-801;Rozdział 80136;Kuratoria oświaty;68;0;122;150557;146;0;0;197;151022
0085-0801-0046;0085-0801;c;80146;True;;85-801-46;85-801;Rozdział 80146;Dokształcanie i doskonalenie nauczycieli;69;0;0;5934;0;0;0;0;5934
0085-0801-0095;0085-0801;c;80195;True;;85-801-95;85-801;Rozdział 80195;Pozostała działalność;70;80;6105;7078;0;0;0;34;13297
0085-0851;0085;b;851;False;;85-851;85;Dział 851;Ochrona zdrowia;71;2861110;7578;807086;5627;0;0;617;3682018
0085-0851-0020;0085-0851;c;85120;True;;85-851-20;85-851;Rozdział 85120;Lecznictwo psychiatryczne;72;35;0;0;0;0;0;0;35
0085-0851-0032;0085-0851;c;85132;True;;85-851-32;85-851;Rozdział 85132;Inspekcja Sanitarna;73;0;796;770475;4711;0;0;617;776599
0085-0851-0033;0085-0851;c;85133;True;;85-851-33;85-851;Rozdział 85133;Inspekcja Farmaceutyczna;74;0;17;23678;206;0;0;0;23901
0085-0851-0041;0085-0851;c;85141;True;;85-851-41;85-851;Rozdział 85141;Ratownictwo Medyczne;75;1787607;0;78;600;0;0;0;1788285
0085-0851-0047;0085-0851;c;85147;True;;85-851-47;85-851;Rozdział 85147;Centra zdrowia publicznego;76;20;6;8923;110;0;0;0;9059
0085-0851-0052;0085-0851;c;85152;True;;85-851-52;85-851;Rozdział 85152;Zapobieganie i zwalczanie AIDS;77;121;0;61;0;0;0;0;182
0085-0851-0053;0085-0851;c;85153;True;;85-851-53;85-851;Rozdział 85153;Zwalczenie narkomanii;78;70;0;4;0;0;0;0;74
0085-0851-0054;0085-0851;c;85154;True;;85-851-54;85-851;Rozdział 85154;Przeciwdziałanie alkoholizmowi;79;30;0;0;0;0;0;0;30
0085-0851-0056;0085-0851;c;85156;True;;85-851-56;85-851;Rozdział 85156;Składki na ubezpieczenie zdrowotne oraz świadczenia dla osób nieobjętych obowiązkiem ubezpieczenia zdrowotnego;80;1071249;0;0;0;0;0;0;1071249
0085-0851-0095;0085-0851;c;85195;True;;85-851-95;85-851;Rozdział 85195;Pozostała działalność;81;1978;6759;3867;0;0;0;0;12604
0085-0852;0085;b;852;False;;85-852;85;Dział 852;Pomoc społeczna;82;12491233;9;35;385;0;0;331;12491993
0085-0852-0001;0085-0852;c;85201;True;;85-852-01;85-852;Rozdział 85201;Placówki opiekuńczo-wychowawcze;83;64;0;0;0;0;0;0;64
0085-0852-0002;0085-0852;c;85202;True;;85-852-02;85-852;Rozdział 85202;Domy pomocy społecznej;84;947473;0;0;0;0;0;0;947473
0085-0852-0003;0085-0852;c;85203;True;;85-852-03;85-852;Rozdział 85203;Ośrodki wsparcia;85;266763;0;0;385;0;0;0;267148
0085-0852-0004;0085-0852;c;85204;True;;85-852-04;85-852;Rozdział 85204;Rodziny zastępcze;86;54;0;0;0;0;0;0;54
0085-0852-0005;0085-0852;c;85205;True;;85-852-05;85-852;Rozdział 85205;Zadania w zakresie przeciwdziałania przemocy w rodzinie;87;16132;0;0;0;0;0;0;16132
0085-0852-0012;0085-0852;c;85212;True;;85-852-12;85-852;Rozdział 85212;Świadczenia rodzinne, świadczeniz funduszu alimentacyjnego oraz składki na ubezpieczenia emerytalne i rentowe z ubezpieczenia społecznego;88;9270038;0;0;0;0;0;0;9270038
0085-0852-0013;0085-0852;c;85213;True;;85-852-13;85-852;Rozdział 85213;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia z pomocy społecznej, niektóre świadczenia rodzinne oraz za osoby uczestniczące w zajęciach w centrum integracji społecznej;89;81764;0;0;0;0;0;0;81764
0085-0852-0014;0085-0852;c;85214;True;;85-852-14;85-852;Rozdział 85214;Zasiłki i pomoc w naturze oraz składki na ubezpieczenia emerytalne i rentowe;90;467704;0;0;0;0;0;331;468035
0085-0852-0016;0085-0852;c;85216;True;;85-852-16;85-852;Rozdział 85216;Zasiłki stałe;91;557186;0;0;0;0;0;0;557186
0085-0852-0019;0085-0852;c;85219;True;;85-852-19;85-852;Rozdział 85219;Ośrodki pomocy społecznej;92;447939;0;0;0;0;0;0;447939
0085-0852-0020;0085-0852;c;85220;True;;85-852-20;85-852;Rozdział 85220;Jednostki specjalistycznego poradnictwa, mieszkania chronione i ośrodki interwencji kryzysowej;93;186;0;0;0;0;0;0;186
0085-0852-0026;0085-0852;c;85226;True;;85-852-26;85-852;Rozdział 85226;Ośrodki adopcyjno-opiekuńcze;94;366;0;0;0;0;0;0;366
0085-0852-0028;0085-0852;c;85228;True;;85-852-28;85-852;Rozdział 85228;Usługi opiekuńcze i specjalistyczne usługi opiekuńcze;95;71061;0;0;0;0;0;0;71061
0085-0852-0031;0085-0852;c;85231;True;;85-852-31;85-852;Rozdział 85231;Pomoc dla cudzoziemców;96;7783;0;0;0;0;0;0;7783
0085-0852-0095;0085-0852;c;85295;True;;85-852-95;85-852;Rozdział 85295;Pozostała działalność;97;356720;9;35;0;0;0;0;356764
0085-0853;0085;b;853;False;;85-853;85;Dział 853;Pozostałe zadania w zakresie polityki społecznej;98;64024;3;9622;0;0;0;0;73649
0085-0853-0021;0085-0853;c;85321;True;;85-853-21;85-853;Rozdział 85321;Zespoły do spraw orzekania o niepełnosprawności;99;63470;3;9622;0;0;0;0;73095
0085-0853-0032;0085-0853;c;85332;True;;85-853-32;85-853;Rozdział 85332;Wojewódzkie urzędy pracy;100;554;0;0;0;0;0;0;554
0085-0854;0085;b;854;False;;85-854;85;Dział 854;Edukacyjna opieka wychowawcza;101;16226;0;12968;0;0;0;0;29194
0085-0854-0012;0085-0854;c;85412;True;;85-854-12;85-854;Rozdział 85412;Kolonie i obozy oraz inne formy wypoczynku dzieci i młodzieży szkolnej, a także szkolenia młodzieży;102;16226;0;12968;0;0;0;0;29194
0085-0900;0085;b;900;False;;85-900;85;Dział 900;Gospodarka komunalna i ochrona środowiska;103;862;268;127324;2376;0;0;237;131067
0085-0900-0002;0085-0900;c;90002;True;;85-900-02;85-900;Rozdział 90002;Gospodarka odpadami;104;24;0;0;0;0;0;0;24
0085-0900-0005;0085-0900;c;90005;True;;85-900-05;85-900;Rozdział 90005;Ochrona powietrza atmosferycznego i klimatu;105;747;0;0;0;0;0;0;747
0085-0900-0007;0085-0900;c;90007;True;;85-900-07;85-900;Rozdział 90007;Zmniejszenie hałasu i wibracji;106;72;0;0;0;0;0;0;72
0085-0900-0014;0085-0900;c;90014;True;;85-900-14;85-900;Rozdział 90014;Inspekcja Ochrony Środowiska;107;0;268;127294;2376;0;0;237;130175
0085-0900-0095;0085-0900;c;90095;True;;85-900-95;85-900;Rozdział 90095;Pozostała działalność;108;19;0;30;0;0;0;0;49
0085-0921;0085;b;921;False;;85-921;85;Dział 921;Kultura i ochrona dziedzictwa narodowego;109;26541;84;53797;370;0;0;0;80792
0085-0921-0020;0085-0921;c;92120;True;;85-921-20;85-921;Rozdział 92120;Ochrona zabytków i opieka nad zabytkami;110;26391;0;5093;0;0;0;0;31484
0085-0921-0021;0085-0921;c;92121;True;;85-921-21;85-921;Rozdział 92121;Wojewódzkie Urzędy Ochrony Zabytków ;111;150;84;48613;370;0;0;0;49217
0085-0921-0095;0085-0921;c;92195;True;;85-921-95;85-921;Rozdział 92195;Pozostała działalność;112;0;0;91;0;0;0;0;91
0085-0925;0085;b;925;False;;85-925;85;Dział 925;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody;113;17886;10;0;0;0;0;0;17896
0085-0925-0002;0085-0925;c;92502;True;;85-925-02;85-925;Rozdział 92502;Parki krajobrazowe;114;17735;0;0;0;0;0;0;17735
0085-0925-0003;0085-0925;c;92503;True;;85-925-03;85-925;Rozdział 92503;Rezerwaty i pomniki przyrody;115;151;0;0;0;0;0;0;151
0085-0925-0095;0085-0925;c;92595;True;;85-925-95;85-925;Rozdział 92595;Pozostała działalność;116;0;10;0;0;0;0;0;10
0086;;a;86;False;;86;;Część 86;Samorządowe kolegia odwoławcze ogółem;1;0;102;103031;2188;0;0;28;105349
